Participant,Date_Time,Timestamp (ms),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
BevTest44RArmFastSlow,29197,2025-04-04 12:38:42.803,-0.28,0.20,0.22,28.81,30.50,-2.63,0.00,0.00,0.00
BevTest44RArmFastSlow,29304,2025-04-04 12:38:42.916,-0.23,-0.03,0.67,23.37,30.69,2.94,11.56,-35.56,1.06
BevTest44RArmFastSlow,29411,2025-04-04 12:38:43.021,-0.17,0.23,0.30,17.62,21.50,4.00,11.00,-35.56,2.69
BevTest44RArmFastSlow,29519,2025-04-04 12:38:43.131,-0.46,0.65,0.10,20.19,18.75,5.81,11.00,-35.88,3.88
BevTest44RArmFastSlow,29629,2025-04-04 12:38:43.245,-0.30,0.26,0.10,17.69,21.87,6.31,11.19,-36.25,5.50
BevTest44RArmFastSlow,29740,2025-04-04 12:38:43.352,-0.23,0.18,0.16,24.44,14.81,6.56,10.06,-35.56,6.00
BevTest44RArmFastSlow,29846,2025-04-04 12:38:43.460,-0.43,0.05,0.40,23.75,1.56,10.50,9.69,-35.19,7.56
BevTest44RArmFastSlow,29954,2025-04-04 12:38:43.567,0.08,0.44,0.31,21.87,13.00,9.56,8.56,-35.88,10.06
BevTest44RArmFastSlow,30061,2025-04-04 12:38:43.676,-0.09,0.48,0.03,14.19,12.56,7.44,7.88,-35.19,11.69
BevTest44RArmFastSlow,30170,2025-04-04 12:38:43.783,-0.04,0.27,0.20,13.31,12.25,9.00,6.38,-34.50,13.25
BevTest44RArmFastSlow,30277,2025-04-04 12:38:43.881,-0.36,0.21,0.04,16.44,12.19,2.81,0.00,0.00,0.00
BevTest44RArmFastSlow,30385,2025-04-04 12:38:43.987,-0.44,0.09,0.35,28.25,-19.25,5.44,5.69,-34.75,14.06
BevTest44RArmFastSlow,30493,2025-04-04 12:38:44.101,0.00,0.00,0.00,0.00,0.00,0.00,5.25,-34.06,15.25
BevTest44RArmFastSlow,30600,2025-04-04 12:38:44.215,0.02,0.22,-0.07,12.56,14.63,11.06,5.69,-33.25,15.69
BevTest44RArmFastSlow,30707,2025-04-04 12:38:44.320,0.00,-0.06,0.19,12.63,15.56,9.50,3.06,-34.50,18.50
BevTest44RArmFastSlow,30814,2025-04-04 12:38:44.418,0.00,0.02,0.12,13.50,4.50,10.25,2.38,-33.00,19.00
BevTest44RArmFastSlow,30921,2025-04-04 12:38:44.538,0.14,0.12,0.15,8.44,-6.06,9.81,1.19,-33.25,19.75
BevTest44RArmFastSlow,31029,2025-04-04 12:38:44.643,0.06,0.01,0.21,0.50,-15.69,14.38,1.19,-33.00,20.56
BevTest44RArmFastSlow,31136,2025-04-04 12:38:44.751,0.06,0.23,0.18,-8.31,-16.00,11.94,0.88,-32.56,20.56
BevTest44RArmFastSlow,31245,2025-04-04 12:38:44.848,-0.34,0.01,0.81,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,31352,2025-04-04 12:38:44.956,0.32,0.08,0.21,-41.06,-33.13,4.69,0.88,-34.50,18.19
BevTest44RArmFastSlow,31459,2025-04-04 12:38:45.071,0.03,0.08,0.00,-54.94,-30.50,5.81,1.69,-35.56,15.25
BevTest44RArmFastSlow,31566,2025-04-04 12:38:45.174,-0.48,-0.15,0.01,-56.25,-52.56,7.50,1.25,-37.38,12.38
BevTest44RArmFastSlow,31674,2025-04-04 12:38:45.288,-0.05,0.04,-0.35,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,31780,2025-04-04 12:38:45.391,0.02,-0.29,-0.03,-67.31,-42.31,16.12,1.56,-38.88,3.19
BevTest44RArmFastSlow,31888,2025-04-04 12:38:45.501,0.00,0.00,0.00,0.00,0.00,0.00,0.50,-38.88,-0.37
BevTest44RArmFastSlow,31996,2025-04-04 12:38:45.611,-0.26,-0.34,-0.14,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,32103,2025-04-04 12:38:45.713,-0.03,0.13,-0.62,-39.63,1.37,-11.94,0.06,-37.25,-9.75
BevTest44RArmFastSlow,32210,2025-04-04 12:38:45.812,0.28,0.22,-1.21,-10.75,25.56,-10.75,1.19,-36.56,-12.00
BevTest44RArmFastSlow,32318,2025-04-04 12:38:45.929,-0.72,0.31,-0.69,35.50,37.44,-17.06,2.38,-35.75,-12.25
BevTest44RArmFastSlow,32424,2025-04-04 12:38:46.037,-0.80,0.01,-0.24,52.63,54.25,-29.25,0.00,0.00,0.00
BevTest44RArmFastSlow,32532,2025-04-04 12:38:46.136,-0.14,0.33,0.65,43.38,45.63,-25.44,6.75,-37.69,-6.69
BevTest44RArmFastSlow,32642,2025-04-04 12:38:46.249,0.03,0.21,0.05,0.00,0.00,0.00,9.00,-36.88,-1.75
BevTest44RArmFastSlow,32749,2025-04-04 12:38:46.362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,32857,2025-04-04 12:38:46.471,0.65,0.26,0.26,37.25,34.44,-6.31,11.00,-36.88,2.69
BevTest44RArmFastSlow,32963,2025-04-04 12:38:46.570,-0.08,0.14,0.47,18.69,20.62,4.88,12.06,-36.19,5.50
BevTest44RArmFastSlow,33071,2025-04-04 12:38:46.684,-0.06,-0.07,-0.01,19.50,12.63,6.31,10.06,-35.75,8.75
BevTest44RArmFastSlow,33177,2025-04-04 12:38:46.780,-0.02,-0.06,-0.16,24.62,12.50,6.13,9.38,-35.75,10.38
BevTest44RArmFastSlow,33286,2025-04-04 12:38:46.898,-0.06,0.03,-0.24,20.62,17.00,7.31,9.00,-35.75,12.00
BevTest44RArmFastSlow,33394,2025-04-04 12:38:47.005,-0.07,-0.02,-0.21,20.56,17.62,9.06,8.19,-34.69,12.38
BevTest44RArmFastSlow,33505,2025-04-04 12:38:47.119,0.04,-0.03,-0.04,23.56,18.81,9.63,7.19,-35.06,14.06
BevTest44RArmFastSlow,33611,2025-04-04 12:38:47.215,-0.04,0.17,0.06,15.13,16.44,10.19,6.38,-34.69,15.69
BevTest44RArmFastSlow,33719,2025-04-04 12:38:47.331,0.01,0.01,0.06,6.06,14.94,13.69,4.88,-34.69,17.37
BevTest44RArmFastSlow,33825,2025-04-04 12:38:47.437,-0.03,-0.15,-0.21,8.31,6.50,13.31,3.06,-34.38,16.50
BevTest44RArmFastSlow,33933,2025-04-04 12:38:47.530,0.10,-0.19,0.20,1.88,2.69,11.50,2.00,-33.56,18.19
BevTest44RArmFastSlow,34040,2025-04-04 12:38:47.655,0.09,-0.26,0.07,-6.31,-3.63,11.63,1.56,-34.38,18.50
BevTest44RArmFastSlow,34148,2025-04-04 12:38:47.762,0.29,-0.34,0.16,-13.00,-11.94,14.38,0.50,-34.00,16.87
BevTest44RArmFastSlow,34257,2025-04-04 12:38:47.865,0.00,0.00,0.00,-27.25,-26.81,18.00,0.06,-35.06,16.50
BevTest44RArmFastSlow,34365,2025-04-04 12:38:47.977,-0.25,-0.31,0.50,-43.69,-47.06,17.44,0.06,-35.75,16.50
BevTest44RArmFastSlow,34471,2025-04-04 12:38:48.083,0.30,-0.70,0.34,-59.88,-111.12,-4.19,0.50,-36.88,12.00
BevTest44RArmFastSlow,34579,2025-04-04 12:38:48.184,-0.09,0.63,0.14,-88.25,-90.00,16.81,2.69,-38.06,7.50
BevTest44RArmFastSlow,34688,2025-04-04 12:38:48.299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,34794,2025-04-04 12:38:48.405,-0.64,-0.23,0.00,-79.81,-46.00,23.50,0.00,0.00,0.00
BevTest44RArmFastSlow,34902,2025-04-04 12:38:48.514,-1.33,-1.27,0.06,-110.37,32.50,-1.75,-1.06,-36.75,-8.25
BevTest44RArmFastSlow,35010,2025-04-04 12:38:48.620,0.37,0.16,-1.54,0.00,0.00,0.00,-0.69,-36.50,-15.19
BevTest44RArmFastSlow,35118,2025-04-04 12:38:48.718,-0.22,0.77,-1.21,18.62,51.06,-18.69,1.50,-34.25,-18.75
BevTest44RArmFastSlow,35224,2025-04-04 12:38:48.837,-0.08,0.14,-0.16,49.69,45.81,-12.88,4.50,-34.56,-16.75
BevTest44RArmFastSlow,35332,2025-04-04 12:38:48.941,-0.10,0.00,0.17,42.63,53.44,-16.00,7.06,-35.38,-12.75
BevTest44RArmFastSlow,35440,2025-04-04 12:38:49.037,-0.06,-0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,35547,2025-04-04 12:38:49.151,-0.30,0.00,-0.07,40.00,38.69,-2.94,0.00,0.00,0.00
BevTest44RArmFastSlow,35654,2025-04-04 12:38:49.265,-0.07,0.03,0.22,37.00,31.87,0.31,10.38,-36.06,-3.75
BevTest44RArmFastSlow,35764,2025-04-04 12:38:49.370,0.00,0.00,0.00,33.63,21.31,2.81,10.75,-36.75,-1.00
BevTest44RArmFastSlow,35870,2025-04-04 12:38:49.471,0.08,-0.06,0.03,36.19,29.37,-0.25,10.38,-36.06,2.69
BevTest44RArmFastSlow,35978,2025-04-04 12:38:49.588,0.07,0.00,0.13,26.44,19.19,1.88,10.38,-35.69,7.19
BevTest44RArmFastSlow,36085,2025-04-04 12:38:49.684,0.10,-0.11,0.03,14.94,11.81,2.94,10.00,-35.69,8.00
BevTest44RArmFastSlow,36194,2025-04-04 12:38:49.805,-0.03,-0.01,-0.37,0.00,0.00,0.00,9.25,-35.38,9.56
BevTest44RArmFastSlow,36301,2025-04-04 12:38:49.901,-0.09,-0.02,-0.21,17.56,16.44,6.63,0.00,0.00,0.00
BevTest44RArmFastSlow,36408,2025-04-04 12:38:50.018,0.16,0.02,-0.14,22.81,16.44,9.31,8.88,-35.69,10.75
BevTest44RArmFastSlow,36517,2025-04-04 12:38:50.120,0.15,0.01,0.08,14.25,20.25,13.00,7.50,-35.00,11.19
BevTest44RArmFastSlow,36624,2025-04-04 12:38:50.233,0.22,0.16,-0.06,14.38,16.81,17.37,6.00,-35.38,12.88
BevTest44RArmFastSlow,36731,2025-04-04 12:38:50.329,0.02,-0.17,0.09,6.19,14.25,17.25,3.25,-35.69,14.50
BevTest44RArmFastSlow,36839,2025-04-04 12:38:50.446,-0.06,-0.18,0.65,-6.19,-5.81,16.12,2.56,-35.38,16.50
BevTest44RArmFastSlow,36946,2025-04-04 12:38:50.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,37053,2025-04-04 12:38:50.662,0.13,-0.30,-0.53,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,37160,2025-04-04 12:38:50.767,-0.07,0.05,-0.16,-38.88,-54.56,20.75,1.50,-36.75,11.19
BevTest44RArmFastSlow,37269,2025-04-04 12:38:50.873,0.00,0.00,0.00,-48.88,-67.81,12.50,0.37,-37.56,8.75
BevTest44RArmFastSlow,37377,2025-04-04 12:38:50.971,-0.07,-0.09,0.30,-64.50,-78.06,14.56,0.37,-38.25,5.06
BevTest44RArmFastSlow,37483,2025-04-04 12:38:51.088,-0.50,-0.02,-0.45,-91.00,-35.63,47.00,0.25,-38.69,-1.25
BevTest44RArmFastSlow,37591,2025-04-04 12:38:51.201,-0.63,-0.46,0.08,-103.50,5.81,20.44,-2.88,-37.56,-8.19
BevTest44RArmFastSlow,37698,2025-04-04 12:38:51.298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,37806,2025-04-04 12:38:51.405,0.72,-0.10,-0.09,-21.31,18.56,-19.37,-2.19,-33.50,-18.69
BevTest44RArmFastSlow,37913,2025-04-04 12:38:51.521,0.00,0.00,0.00,19.69,-4.25,-30.31,-0.37,-33.06,-18.37
BevTest44RArmFastSlow,38021,2025-04-04 12:38:51.628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,38127,2025-04-04 12:38:51.736,-0.44,-0.20,-0.53,50.13,63.75,-23.19,3.00,-35.25,-15.56
BevTest44RArmFastSlow,38235,2025-04-04 12:38:51.845,-0.12,0.01,-0.09,54.44,54.31,-16.50,6.25,-37.06,-10.25
BevTest44RArmFastSlow,38342,2025-04-04 12:38:51.946,-0.35,0.58,-0.22,55.56,55.06,-17.62,7.75,-36.50,-5.38
BevTest44RArmFastSlow,38451,2025-04-04 12:38:52.058,0.65,-0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,38557,2025-04-04 12:38:52.163,-0.10,0.02,-0.10,40.00,22.44,5.06,11.06,-37.19,1.88
BevTest44RArmFastSlow,38666,2025-04-04 12:38:52.269,0.11,-0.13,-0.18,35.38,33.56,5.94,9.25,-36.69,4.69
BevTest44RArmFastSlow,38775,2025-04-04 12:38:52.383,-0.18,0.04,-0.06,34.13,24.37,4.06,8.38,-36.38,8.50
BevTest44RArmFastSlow,38882,2025-04-04 12:38:52.487,0.39,0.02,0.22,24.31,10.38,6.25,8.88,-35.56,10.06
BevTest44RArmFastSlow,38989,2025-04-04 12:38:52.587,0.09,-0.06,-0.22,17.87,16.06,12.44,7.00,-34.88,12.50
BevTest44RArmFastSlow,39097,2025-04-04 12:38:52.705,0.57,-0.03,0.56,15.88,-1.37,11.94,6.19,-35.25,14.56
BevTest44RArmFastSlow,39206,2025-04-04 12:38:52.813,0.05,-0.22,-0.27,11.44,0.12,16.81,5.88,-35.56,14.56
BevTest44RArmFastSlow,39315,2025-04-04 12:38:52.918,0.56,-0.25,0.18,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,39421,2025-04-04 12:38:53.015,-0.18,-0.24,0.25,-21.81,-24.00,25.19,0.00,0.00,0.00
BevTest44RArmFastSlow,39529,2025-04-04 12:38:53.136,0.00,0.00,0.00,-29.62,-26.81,29.37,1.75,-35.25,13.75
BevTest44RArmFastSlow,39636,2025-04-04 12:38:53.245,-0.17,-0.10,-0.05,-29.75,-45.25,27.12,1.00,-36.00,12.06
BevTest44RArmFastSlow,39743,2025-04-04 12:38:53.352,-0.19,-0.30,0.18,-39.56,-66.19,16.12,-0.75,-37.06,9.69
BevTest44RArmFastSlow,39851,2025-04-04 12:38:53.454,0.16,0.16,0.19,-50.19,-64.25,11.56,-0.75,-37.06,6.69
BevTest44RArmFastSlow,39959,2025-04-04 12:38:53.565,-0.16,0.19,0.28,0.00,0.00,0.00,-1.56,-38.56,4.69
